resolution,viewport,frequency
1680,1124,2
1680,1126,2
1680,1132,4
1680,1135,2
1680,1141,4
1680,1142,2
1680,1144,7
1680,1156,4
1680,1157,2
1680,1159,18
1680,1160,4
1680,1161,2
1680,1162,2
1680,1166,2
1680,1168,2
1680,1171,5
1680,1173,2
1680,1181,8
1680,1182,2
1680,1183,2
1680,1184,2
1680,1194,2
1680,1197,4
1680,1200,2
1680,1201,2
1680,1204,2
1680,1205,8
1680,1207,2
1680,1209,6
1680,1212,2
1680,1215,2
1680,1216,2
1680,1218,7
1680,1219,2
1680,1221,2
1680,1223,4
1680,1226,7
1680,1227,2
1680,1229,7
1680,1231,2
1680,1235,2
1680,1238,2
1680,1240,2
1680,1243,5
1680,1245,2
1680,1247,2
1680,1248,8
1680,1252,4
1680,1255,6
1680,1258,8
1680,1260,6
1680,1261,4
1680,1262,2
1680,1264,2
1680,1266,6
1680,1277,17
1680,1278,2
1680,1279,6
1680,1280,6
1680,1281,2
1680,1284,2
1680,1285,4
1680,1288,12
1680,1290,2
1680,1292,2
1680,1294,2
1680,1295,4
1680,1296,6
1680,1301,2
1680,1307,4
1680,1309,2
1680,1312,2
1680,1314,2
1680,1317,2
1680,1318,2
1680,1321,7
1680,1324,2
1680,1327,2
1680,1329,2
1680,1330,2
1680,1331,5
1680,1332,6
1680,1334,4
1680,1336,4
1680,1337,2
1680,1344,19
1680,1345,2
1680,1347,4
1680,1348,2
1680,1353,8
1680,1355,10
1680,1356,2
1680,1357,2
1680,1359,4
1680,1360,4
1680,1361,2
1680,1362,4
1680,1366,9
1680,1367,2
1680,1368,4
1680,1369,2
1680,1372,6
1680,1376,17
1680,1377,4
1680,1378,5
1680,1380,130
1680,1383,2
1680,1386,2
1680,1389,17
1680,1390,2
1680,1391,10
1680,1392,4
1680,1394,2
1680,1395,7
1680,1396,2
1680,1397,2
1680,1398,4
1680,1400,2
1680,1401,2
1680,1402,6
1680,1403,4
1680,1405,2
1680,1406,4
1680,1409,6
1680,1410,4
1680,1411,4
1680,1414,2
1680,1415,2
1680,1416,7
1680,1418,7
1680,1419,2
1680,1423,4
1680,1424,4
1680,1426,12
1680,1427,14
1680,1429,2
1680,1431,4
1680,1433,5
1680,1434,2
1680,1436,9
1680,1437,10
1680,1438,4
1680,1441,5
1680,1443,5
1680,1450,6
1680,1451,8
1680,1456,2
1680,1457,6
1680,1459,6
1680,1460,8
1680,1461,4
1680,1463,2
1680,1464,23
1680,1465,4
1680,1466,4
1680,1468,10
1680,1474,8
1680,1476,10
1680,1481,4
1680,1482,27
1680,1485,2
1680,1486,2
1680,1487,4
1680,1489,2
1680,1490,12
1680,1492,2
1680,1499,9
1680,1503,2
1680,1505,6
1680,1506,7
1680,1507,4
1680,1508,6
1680,1510,2
1680,1512,12
1680,1513,2
1680,1518,2
1680,1519,2
1680,1520,6
1680,1521,2
1680,1522,4
1680,1525,2
1680,1526,4
1680,1527,12
1680,1529,4
1680,1530,8
1680,1532,2
1680,1538,2
1680,1541,6
1680,1543,2
1680,1546,2
1680,1551,2
1680,1553,6
1680,1556,2
1680,1557,2
1680,1565,2
1680,1566,2
1680,1572,2
1680,1574,2
1680,1576,2
1680,1579,2
1680,1580,2
1680,1581,4
1680,1589,6
1680,1590,2
1680,1591,4
1680,1595,4
1680,1598,4
1680,1602,2
1680,1606,2
1680,1607,8
1680,1608,2
1680,1611,4
1680,1615,13
1680,1616,4
1680,1617,2
1680,1618,20
1680,1619,2
1680,1620,4
1680,1621,4
1680,1624,2
1680,1626,11
1680,1627,2
1680,1629,2
1680,1632,4
1680,1633,10
1680,1635,4
1680,1636,4
1680,1637,2
1680,1639,6
1680,1640,9
1680,1641,13
1680,1642,7
1680,1643,17
1680,1644,2
1680,1645,4
1680,1646,2
1680,1647,60
1680,1648,2
1680,1650,9
1680,1651,30
1680,1652,18
1680,1653,2
1680,1654,5
1680,1655,67
1680,1656,8
1680,1657,49
1680,1658,47
1680,1659,1310
1680,1660,563
1680,1661,13
1680,1662,82
1680,1663,31
1680,1664,50
1680,1665,19
1680,1666,41
1680,1667,44
1680,1668,2
1680,1670,8
1680,1671,4
1680,1672,98
1680,1674,8
1680,1675,6
1680,1676,104
1680,1677,12
1680,1678,12
1680,1679,8
1680,1680,10069
1680,1682,19
1680,1686,4
1680,1920,4
1680,2240,5
1688,961,9
1688,1000,1
1688,1017,1
1688,1038,1
1688,1084,1
1688,1221,2
1688,1388,2
1688,1470,5
1688,1653,2
1688,1666,6
1688,1688,185
1688,2004,2
1707,1055,1
1707,1081,1
1707,1239,2
1707,1291,2
1707,1534,23
1707,1563,2
1707,1679,10
1707,1707,7
1708,1681,2
1708,1685,4
1708,1708,36
1725,771,2
1725,1566,5
1725,1725,22
1755,995,4
1755,1055,1
1755,1063,1
1755,1065,1
1755,1069,1
1755,1377,5
1755,1501,4
1755,1736,8
1755,1737,4
1755,1755,39
1772,849,2
1772,1009,1
1772,1076,1
1772,1269,2
1772,1445,4
1772,1750,12
1772,1751,6
1772,1755,5
1772,1772,8
1776,1759,2
1776,1776,28
1786,1075,2
1786,1571,4
1786,1674,2
1786,1726,2
1786,1763,2
1786,1786,119
1787,1486,10
1787,1787,73
1821,1037,1
1821,1045,1
1821,1772,2
1821,1788,2
1821,1821,60
1843,1003,4
1843,1006,1
1843,1054,1
1843,1056,5
1843,1075,1
1843,1134,2
1843,1326,2
1843,1823,10
1843,1824,4
1843,1843,42
1875,1067,1
1875,1720,2
1875,1875,8
1876,1876,15
1896,1166,2
1896,1896,28
1920,515,8
1920,541,2
1920,545,2
1920,675,2
1920,701,2
1920,725,7
1920,756,2
1920,758,2
1920,782,5
1920,798,4
1920,815,2
1920,823,5
1920,852,2
1920,866,2
1920,873,4
1920,900,2
1920,919,4
1920,929,4
1920,930,2
1920,931,6
1920,938,2
1920,939,2
1920,940,2
1920,945,9
1920,946,2
1920,947,11
1920,950,6
1920,953,2
1920,955,2
1920,960,2
1920,967,5
1920,976,2
1920,979,2
1920,980,4
1920,987,4
1920,989,2
1920,995,4
1920,1000,4
1920,1002,2
1920,1003,3
1920,1004,1
1920,1005,4
1920,1006,7
1920,1007,1
1920,1008,7
1920,1009,2
1920,1010,4
1920,1011,3
1920,1012,2
1920,1013,6
1920,1014,4
1920,1015,5
1920,1016,8
1920,1017,1
1920,1018,4
1920,1019,11
1920,1020,6
1920,1021,3
1920,1022,3
1920,1023,2
1920,1024,81
1920,1025,5
1920,1026,4
1920,1027,5
1920,1028,1
1920,1029,6
1920,1030,6
1920,1031,1
1920,1032,6
1920,1033,1
1920,1034,3
1920,1035,4
1920,1036,1
1920,1037,4
1920,1038,2
1920,1039,6
1920,1040,2
1920,1041,5
1920,1042,4
1920,1044,3
1920,1045,3
1920,1046,1
1920,1047,2
1920,1048,7
1920,1049,3
1920,1050,8
1920,1051,3
1920,1052,2
1920,1053,3
1920,1054,3
1920,1055,2
1920,1056,4
1920,1057,2
1920,1058,4
1920,1059,9
1920,1060,2
1920,1061,7
1920,1062,2
1920,1063,2
1920,1064,3
1920,1065,8
1920,1066,3
1920,1067,6
1920,1068,2
1920,1069,2
1920,1070,1
1920,1071,3
1920,1072,2
1920,1073,16
1920,1074,6
1920,1075,2
1920,1076,5
1920,1077,5
1920,1078,2
1920,1079,1
1920,1081,3
1920,1082,3
1920,1083,3
1920,1084,5
1920,1085,9
1920,1086,5
1920,1087,6
1920,1088,10
1920,1089,2
1920,1090,1
1920,1091,2
1920,1092,8
1920,1093,5
1920,1094,4
1920,1095,1
1920,1097,6
1920,1098,8
1920,1099,6
1920,1100,2
1920,1108,2
1920,1109,2
1920,1111,9
1920,1113,2
1920,1119,13
1920,1120,2
1920,1121,2
1920,1124,7
1920,1125,4
1920,1128,4
1920,1135,6
1920,1140,4
1920,1143,2
1920,1144,2
1920,1146,4
1920,1149,4
1920,1150,2
1920,1151,2
1920,1152,13
1920,1155,2
1920,1156,7
1920,1162,4
1920,1163,2
1920,1164,2
1920,1171,7
1920,1172,6
1920,1173,2
1920,1174,2
1920,1176,4
1920,1177,2
1920,1178,5
1920,1179,2
1920,1184,12
1920,1185,4
1920,1186,4
1920,1189,2
1920,1190,4
1920,1192,2
1920,1195,4
1920,1196,8
1920,1198,6
1920,1200,10
1920,1201,7
1920,1202,2
1920,1203,2
1920,1205,2
1920,1206,2
1920,1207,2
1920,1212,4
1920,1213,2
1920,1217,12
1920,1219,2
1920,1221,2
1920,1224,6
1920,1227,4
1920,1228,2
1920,1230,4
1920,1231,2
1920,1235,2
1920,1236,4
1920,1238,2
1920,1239,2
1920,1241,2
1920,1242,5
1920,1248,2
1920,1250,4
1920,1251,11
1920,1252,2
1920,1253,4
1920,1254,6
1920,1256,2
1920,1258,6
1920,1259,7
1920,1260,6
1920,1261,4
1920,1262,7
1920,1267,6
1920,1269,9
1920,1270,8
1920,1277,7
1920,1278,2
1920,1279,4
1920,1280,36
1920,1281,2
1920,1282,2
1920,1283,4
1920,1285,2
1920,1286,2
1920,1289,2
1920,1290,4
1920,1291,2
1920,1296,27
1920,1298,4
1920,1299,2
1920,1300,4
1920,1303,11
1920,1307,4
1920,1308,6
1920,1309,4
1920,1313,6
1920,1314,2
1920,1318,4
1920,1319,2
1920,1322,7
1920,1324,4
1920,1325,2
1920,1328,2
1920,1333,17
1920,1334,4
1920,1335,2
1920,1339,2
1920,1341,6
1920,1347,2
1920,1348,4
1920,1350,2
1920,1353,2
1920,1354,4
1920,1356,5
1920,1357,5
1920,1360,8
1920,1361,2
1920,1367,4
1920,1374,6
1920,1375,2
1920,1381,7
1920,1383,2
1920,1384,2
1920,1387,2
1920,1393,4
1920,1395,4
1920,1396,6
1920,1398,2
1920,1399,2
1920,1402,2
1920,1403,2
1920,1404,2
1920,1405,11
1920,1407,7
1920,1408,2
1920,1410,4
1920,1412,2
1920,1413,2
1920,1414,4
1920,1417,7
1920,1418,2
1920,1420,2
1920,1421,4
1920,1422,2
1920,1425,13
1920,1428,2
1920,1435,2
1920,1438,4
1920,1440,6
1920,1443,4
1920,1446,8
1920,1448,8
1920,1452,8
1920,1454,2
1920,1458,2
1920,1460,2
1920,1462,4
1920,1469,8
1920,1470,4
1920,1471,2
1920,1476,4
1920,1477,2
1920,1480,8
1920,1482,2
1920,1483,4
1920,1485,2
1920,1487,2
1920,1488,2
1920,1489,2
1920,1491,11
1920,1492,8
1920,1494,5
1920,1495,2
1920,1497,2
1920,1501,2
1920,1502,9
1920,1503,5
1920,1506,20
1920,1508,2
1920,1511,2
1920,1513,8
1920,1516,9
1920,1522,12
1920,1523,4
1920,1524,4
1920,1526,2
1920,1527,6
1920,1530,2
1920,1531,8
1920,1533,4
1920,1535,2
1920,1536,45
1920,1537,4
1920,1539,8
1920,1541,4
1920,1542,6
1920,1545,2
1920,1546,12
1920,1548,2
1920,1550,4
1920,1554,6
1920,1556,9
1920,1557,2
1920,1559,4
1920,1560,2
1920,1564,6
1920,1566,2
1920,1567,6
1920,1569,2
1920,1570,2
1920,1571,2
1920,1572,13
1920,1575,2
1920,1576,8
1920,1577,5
1920,1578,4
1920,1580,2
1920,1583,5
1920,1587,2
1920,1590,4
1920,1592,4
1920,1593,6
1920,1594,2
1920,1595,4
1920,1597,4
1920,1598,12
1920,1599,2
1920,1600,5
1920,1601,8
1920,1602,6
1920,1604,5
1920,1605,2
1920,1606,2
1920,1608,6
1920,1610,4
1920,1612,4
1920,1613,2
1920,1615,16
1920,1616,9
1920,1617,8
1920,1620,220
1920,1621,2
1920,1623,4
1920,1624,2
1920,1625,12
1920,1626,10
1920,1628,2
1920,1629,9
1920,1630,4
1920,1631,4
1920,1632,4
1920,1633,2
1920,1637,9
1920,1640,2
1920,1641,4
1920,1642,7
1920,1643,6
1920,1645,8
1920,1649,10
1920,1650,26
1920,1652,2
1920,1653,2
1920,1655,2
1920,1657,4
1920,1661,4
1920,1662,9
1920,1664,7
1920,1666,10
1920,1667,12
1920,1670,12
1920,1671,2
1920,1672,4
1920,1674,11
1920,1675,2
1920,1677,2
1920,1678,4
1920,1680,6
1920,1684,4
1920,1685,2
1920,1686,8
1920,1688,11
1920,1690,2
1920,1691,2
1920,1692,4
1920,1693,10
1920,1694,4
1920,1697,5
1920,1698,2
1920,1699,2
1920,1700,4
1920,1703,4
1920,1704,39
1920,1706,5
1920,1707,5
1920,1709,2
1920,1710,10
1920,1716,12
1920,1719,2
1920,1721,4
1920,1722,2
1920,1727,4
1920,1728,12
1920,1736,4
1920,1737,15
1920,1739,2
1920,1745,80
1920,1748,2
1920,1751,2
1920,1752,4
1920,1756,4
1920,1758,4
1920,1760,2
1920,1761,4
1920,1763,2
1920,1764,2
1920,1769,4
1920,1770,8
1920,1779,2
1920,1782,2
1920,1788,4
1920,1792,2
1920,1796,6
1920,1801,2
1920,1803,7
1920,1805,5
1920,1806,6
1920,1808,5
1920,1809,5
1920,1810,2
1920,1811,7
1920,1812,4
1920,1815,5
1920,1824,4
1920,1826,5
1920,1827,2
1920,1828,2
1920,1830,2
1920,1831,4
1920,1834,2
1920,1837,4
1920,1838,8
1920,1839,4
1920,1841,2
1920,1843,4
1920,1844,4
1920,1845,6
1920,1846,9
1920,1848,8
1920,1850,7
1920,1851,10
1920,1853,2
1920,1854,4
1920,1855,26
1920,1856,2
1920,1857,6
1920,1858,27
1920,1860,4
1920,1861,11
1920,1863,18
1920,1864,6
1920,1865,2
1920,1867,2
1920,1871,2
1920,1872,2
1920,1875,4
1920,1876,11
1920,1877,10
1920,1878,11
1920,1880,2
1920,1882,2
1920,1883,13
1920,1884,10
1920,1885,8
1920,1886,14
1920,1887,109
1920,1889,13
1920,1890,17
1920,1891,2
1920,1892,21
1920,1893,6
1920,1895,63
1920,1896,9
1920,1897,29
1920,1898,19
1920,1899,725
1920,1900,241
1920,1901,10
1920,1902,92
1920,1903,33
1920,1904,45
1920,1905,15
1920,1906,39
1920,1907,4
1920,1908,16
1920,1909,4
1920,1910,15
1920,1911,8
1920,1912,19
1920,1914,19
1920,1915,10
1920,1916,78
1920,1917,5
1920,1918,12
1920,1919,33
1920,1920,14283
1920,1921,2
1920,2133,19
1920,2477,5
2021,2021,20
2025,944,5
2025,1670,6
2025,1765,2
2025,1778,2
2025,1797,2
2025,1963,6
2025,2003,4
2025,2004,2
2025,2025,19
2048,1012,1
2048,1024,1
2048,1050,6
2048,1075,1
2048,1171,2
2048,1568,2
2048,2048,20
2100,1553,5
2100,1554,8
2100,1556,7
2100,2100,2
2133,2133,12
2143,2143,14
2293,2293,13
2400,2166,13
2400,2400,2
2560,743,2
2560,842,2
2560,1006,1
2560,1024,18
2560,1028,1
2560,1030,6
2560,1034,1
2560,1035,1
2560,1049,2
2560,1051,1
2560,1053,1
2560,1056,1
2560,1057,1
2560,1060,3
2560,1067,4
2560,1073,1
2560,1078,5
2560,1079,2
2560,1084,2
2560,1086,1
2560,1087,1
2560,1089,1
2560,1094,1
2560,1117,2
2560,1121,4
2560,1129,5
2560,1202,4
2560,1204,2
2560,1207,2
2560,1238,2
2560,1246,2
2560,1257,2
2560,1260,4
2560,1275,2
2560,1280,4
2560,1313,2
2560,1320,5
2560,1362,2
2560,1366,4
2560,1367,5
2560,1404,4
2560,1406,2
2560,1413,4
2560,1421,5
2560,1438,4
2560,1463,8
2560,1465,2
2560,1466,4
2560,1479,12
2560,1503,4
2560,1515,2
2560,1524,5
2560,1525,2
2560,1554,2
2560,1573,2
2560,1584,4
2560,1589,4
2560,1591,2
2560,1593,2
2560,1608,8
2560,1628,2
2560,1634,2
2560,1650,8
2560,1661,2
2560,1736,24
2560,1748,2
2560,1790,2
2560,1792,6
2560,1796,2
2560,1822,8
2560,1841,2
2560,1912,2
2560,1913,2
2560,1918,2
2560,1970,4
2560,1982,4
2560,1987,2
2560,2036,2
2560,2058,4
2560,2077,4
2560,2117,4
2560,2128,13
2560,2229,2
2560,2243,2
2560,2258,2
2560,2288,2
2560,2311,2
2560,2327,2
2560,2347,2
2560,2351,2
2560,2370,2
2560,2385,2
2560,2410,8
2560,2427,5
2560,2436,2
2560,2462,6
2560,2504,2
2560,2532,7
2560,2539,9
2560,2557,6
2560,2558,13
2560,2559,4
2560,2560,87
